year,Period,Country code,Target region code,Summit code,¤è¦ì,Sunnit area section,section_code,Name,code,Abundance,coverage,total_cov,r_cov
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¥ÛªQ,SP2,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¨~,SP38,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¦Ï­T,SP35,C,50.00 ,50,25
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¬õ¤ò§ùÃY,SP66,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¥É¤s§ùÃY,SP65,C,50.00 ,50,25
2019 ,P3,TW,DAS,SEN,W,W05,2019TWDASSENW05,¦±¨~¾v¯ó,SP31,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s½b¦Ë,SP41,D,75.00 ,65,48.75
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¦±¨~¾v¯ó,SP31,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤sÀsÁx,SP70,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s¤p¦Ì¯ó,SP78,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,»OÆW°¨¾K¤ì,SP64,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,°ª¤sÄa¹_¤l,SP85,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,µu²ô±J¬WÂÊ,SP17,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥ÛªQ,SP2,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¨ë¬f,SP10,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,»OÆW¤G¸­ªQ,SP14,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¬õ¤ò§ùÃY,SP66,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¨~,SP38,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,°ª¤s¥Õ¯]¾ð,SP63,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¦Ï­T,SP35,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,»OÆWÀsÁx,SP68,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s¥Û¦Ë,SP61,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¤j¬ó·íÃÄ,SP72,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s©ê²ôÅ£Â­,SP44,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s¤ô­WòÌ,SP79,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,²Ó¸­¹«ÄT¯ó,SP49,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤sÁª,SP48,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E10,2019TWDASSUNE10,¥É¤s¤pÀÐ,SP57,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥É¤s½b¦Ë,SP41,D,75.00 ,75,56.25
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¨ë¬f,SP10,C,50.00 ,75,37.5
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,°ª¤s¥Õ¯]¾ð,SP63,C,50.00 ,75,37.5
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,»OÆW°¨¾K¤ì,SP64,R,5.00 ,75,3.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¦±¨~¾v¯ó,SP31,C,50.00 ,75,37.5
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¨~,SP38,C,50.00 ,75,37.5
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥ÛªQ,SP2,S,25.00 ,75,18.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,»OÆW¤G¸­ªQ,SP14,R,5.00 ,75,3.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¬õ¤ò§ùÃY,SP66,S,25.00 ,75,18.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥É¤sÀsÁx,SP70,S,25.00 ,75,18.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,»OÆWÀsÁx,SP68,R,5.00 ,75,3.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¤j¬ó·íÃÄ,SP72,R!,1.00 ,75,0.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¦Ï­T,SP35,S,25.00 ,75,18.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥É¤s¤p¦Ì¯ó,SP78,R!,1.00 ,75,0.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¤@ªK¶Àªá,SP55,R,5.00 ,75,3.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,75,0.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,µu²ô±J¬WÂÊ,SP17,R,5.00 ,75,3.75
2019 ,P3,TW,DAS,SUN,E,E05,2019TWDASSUNE05,¥É¤s¤sÅÚ½³,SP59,R!,1.00 ,75,0.75
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤s½b¦Ë,SP41,D,75.00 ,50,37.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¬õ¤ò§ùÃY,SP66,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤s½b¦Ë,SP41,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,»OÆWÀsÁx,SP68,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥ÛªQ,SP2,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,°ª¤s¥Õ¯]¾ð,SP63,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¨~,SP38,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¦±¨~¾v¯ó,SP31,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤sª÷µ·®ç,SP75,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¦Ï­T,SP35,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤s¥Û¦Ë,SP61,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,µu²ô±J¬WÂÊ,SP17,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,»OÆW¤G¸­ªQ,SP14,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤s¤ô­WòÌ,SP79,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¥É¤sÀsÁx,SP70,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,©êÅì±J¬WÂÊ,SP22,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¦a¨ê¤l,SP3,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,»OÆW¦a·¨±ö,SP25,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,»OÆW°¨¾K¤ì,SP64,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,S,S10,2019TWDASSUNS10,¤j¬ó·íÃÄ,SP72,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s½b¦Ë,SP41,D,75.00 ,40,30
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¬õ¤ò§ùÃY,SP66,C,50.00 ,40,20
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¨ë¬f,SP10,C,50.00 ,40,20
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,»OÆW¤G¸­ªQ,SP14,S,25.00 ,40,10
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,°ª¤s¥Õ¯]¾ð,SP63,C,50.00 ,40,20
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¦±¨~¾v¯ó,SP31,C,50.00 ,40,20
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,»OÆWÀsÁx,SP68,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¨~,SP38,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥ÛªQ,SP2,S,25.00 ,40,10
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤sÀsÁx,SP70,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,»OÆW°¨¾K¤ì,SP64,S,25.00 ,40,10
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s¤ô­WòÌ,SP79,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s¤sÅÚ½³,SP59,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,°ª¤sÄa¹_¤l,SP85,R!,1.00 ,40,0.4
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s¤p¦Ì¯ó,SP78,R!,1.00 ,40,0.4
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,µu²ô±J¬WÂÊ,SP17,S,25.00 ,40,10
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤sª÷µ·®ç,SP75,R,5.00 ,40,2
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,´Ë¤ó¤s¬hµâ,SP50,R!,1.00 ,40,0.4
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s¥Û¦Ë,SP61,R!,1.00 ,40,0.4
2019 ,P3,TW,DAS,SUN,S,S05,2019TWDASSUNS05,¥É¤s¤ò½¬µæ,SP53,R!,1.00 ,40,0.4
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s½b¦Ë,SP41,D,75.00 ,70,52.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥ÛªQ,SP2,S,25.00 ,70,17.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¤@ªK¶Àªá,SP55,S,25.00 ,70,17.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¨~,SP38,C,50.00 ,70,35
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s¤p¦Ì¯ó,SP78,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤sÀsÁx,SP70,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¦±¨~¾v¯ó,SP31,C,50.00 ,70,35
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¦Ï­T,SP35,C,50.00 ,70,35
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,µu²ô±J¬WÂÊ,SP17,S,25.00 ,70,17.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s¤ô­WòÌ,SP79,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¬õ¤ò§ùÃY,SP66,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s°wÄ©,SP23,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¨ë¬f,SP10,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,°ª¤sÄa¹_¤l,SP85,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¤ô¤s³¥«C­T,SP32,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,»OÆW¦a·¨±ö,SP25,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s¤p¦Ì¯ó,SP78,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,µu¶Z¯»½ºÄõ,SP28,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¤j¬ó·íÃÄ,SP72,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,°ª¤s¥Õ¯]¾ð,SP63,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤s¥Û¦Ë,SP61,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,©êÅì±J¬WÂÊ,SP22,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,³ß©¥Ûjµæ,SP90,R,5.00 ,70,3.5
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,¥É¤sÁª,SP48,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,´Ë¤ó¤s¬hµâ,SP50,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N10,2019TWDASSUNN10,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,70,0.7
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s½b¦Ë,SP41,D,75.00 ,50,37.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¨ë¬f,SP10,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,°ª¤s¥Õ¯]¾ð,SP63,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥ÛªQ,SP2,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¦±¨~¾v¯ó,SP31,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¦Ï­T,SP35,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¤@ªK¶Àªá,SP55,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤sÁª,SP48,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,»OÆW¤G¸­ªQ,SP14,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤sÀsÁx,SP70,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥Ê¤lª÷,SP80,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s¤p¦Ì¯ó,SP78,S,25.00 ,50,12.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¬õ¤ò§ùÃY,SP66,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,°ª¤sÁ¥Á¨,SP84,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,³ß©¥Ûjµæ,SP90,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¨~,SP38,C,50.00 ,50,25
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s¤sÅÚ½³,SP59,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s°wÄ©,SP23,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,»OÆW¦a·¨±ö,SP25,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,°ª¤sÄa¹_¤l,SP85,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s¤ô­WòÌ,SP79,R,5.00 ,50,2.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,¥É¤s¥Û¦Ë,SP61,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,°ª¤s±èªª¯ó,SP39,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,N,N05,2019TWDASSUNN05,»OÆW©ÜÆP¯ó,SP33,R!,1.00 ,50,0.5
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤s½b¦Ë,SP41,D,75.00 ,64,48
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤sÀsÁx,SP70,S,25.00 ,64,16
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¤j¬ó·íÃÄ,SP72,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥ÛªQ,SP2,S,25.00 ,64,16
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¦±¨~¾v¯ó,SP31,C,50.00 ,64,32
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¦Ï­T,SP35,C,50.00 ,64,32
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¨~,SP38,C,50.00 ,64,32
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¨ë¬f,SP10,S,25.00 ,64,16
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,µu²ô±J¬WÂÊ,SP17,S,25.00 ,64,16
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,°ª¤s¥Õ¯]¾ð,SP63,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,»OÆW¦a·¨±ö,SP25,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤s¤p¦Ì¯ó,SP78,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¬õ¤ò§ùÃY,SP66,S,25.00 ,64,16
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,»OÆW°¨¾K¤ì,SP64,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,´Ë¤ó¤s¬hµâ,SP50,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,°ª¤sÄa¹_¤l,SP85,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,µu¶Z¯»½ºÄõ,SP28,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,»OÆWÀsÁx,SP68,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,©êÅì±J¬WÂÊ,SP22,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤s°wÄ©,SP23,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¤@ªK¶Àªá,SP55,R,5.00 ,64,3.2
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤sÁª,SP48,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤s¤sÅÚ½³,SP59,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W10,2019TWDASSUNW10,¥É¤s¤ô­WòÌ,SP79,R!,1.00 ,64,0.64
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤s½b¦Ë,SP41,D,75.00 ,65,48.75
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¦±¨~¾v¯ó,SP31,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥ÛªQ,SP2,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤sÀsÁx,SP70,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¦Ï­T,SP35,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¤j¬ó·íÃÄ,SP72,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¬õ¤ò§ùÃY,SP66,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,»OÆW¦a·¨±ö,SP25,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,»OÆW¤G¸­ªQ,SP14,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,°ª¤s¥Õ¯]¾ð,SP63,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¨~,SP38,C,50.00 ,65,32.5
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,»OÆW°¨¾K¤ì,SP64,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,»OÆWÀsÁx,SP68,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,´Ë¤ó¤s¬hµâ,SP50,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¨ë¬f,SP10,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤sª÷µ·®ç,SP75,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤s¤p¦Ì¯ó,SP78,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤sÁª,SP48,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¥É¤s¤sÅÚ½³,SP59,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,¤@ªK¶Àªá,SP55,R,5.00 ,65,3.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,µu²ô±J¬WÂÊ,SP17,S,25.00 ,65,16.25
2019 ,P3,TW,DAS,SUN,W,W05,2019TWDASSUNW05,µu¶Z¯»½ºÄõ,SP28,R!,1.00 ,65,0.65
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥É¤s½b¦Ë,SP41,D,75.00 ,87,65.25
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¨~,SP38,C,50.00 ,87,43.5
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥ÛªQ,SP2,C,50.00 ,87,43.5
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¦Ï­T,SP35,C,50.00 ,87,43.5
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥É¤sÀsÁx,SP70,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,´Ë¤ó¤s¬hµâ,SP50,S,25.00 ,87,21.75
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥É¤sÁª,SP48,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¦±¨~¾v¯ó,SP31,S,25.00 ,87,21.75
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¨ë¬f,SP10,R!,1.00 ,87,0.87
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¤@ªK¶Àªá,SP55,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,«n§ëÂÊ,SP21,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,»OÆW¦a·¨±ö,SP25,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,µµ¦Ï­T,SP36,R!,1.00 ,87,0.87
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,»OÆW¤T¤ò¯ó,SP40,R!,1.00 ,87,0.87
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,©êÅì±J¬WÂÊ,SP22,R,5.00 ,87,4.35
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥É¤s¤ô­WòÌ,SP79,R!,1.00 ,87,0.87
2019 ,P3,TW,DAS,YAT,E,E10,2019TWDASYATE10,¥É¤s¤p¦Ì¯ó,SP78,R,5.00 ,87,4.35
