region,Summit,dir,Summit_dir,Name,code,cover_P1,cover_P2,cover_P3,T_cover_P1,T_cover_P2,T_cover_P3,V1,name,i.code,N,bio_1_1,bio_1_2,bio_1_3,bio_1_4,bio_1_5,bio_12_1,bio_12_2,bio_12_3,bio_12_4,bio_12_5,scientificname,1,2,3,4,5,d_cov_p2,d_cov_p3,Order,taxonID,family,familyVernacularName,scientificName,vernacularName,isEndemic,iucnCategory,source,V11,GBIF_name,GBIF_code,生活型,Reproduction type,Rk_t,Raunkiaer's Life Form,落葉性,果實形式,陰性陽性,葉有毛,葉形,葉緣,source.1,分布下限,分布上限,2008,2013,2019,incr
DAS,SEN,S,S05,曲芒髮草,SP32,25,25,25,10.625,17.25,16.25,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,6.625,-1,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,16
DAS,SEN,S,S10,曲芒髮草,SP32,25,25,25,7.5,4.5,10,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-3,5.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
DAS,SEN,W,W05,曲芒髮草,SP32,25,50,50,21,37.5,25,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,16.5,-12.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,5
DAS,SEN,W,W10,曲芒髮草,SP32,25,50,25,17.5,32.5,11.25,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,15,-21.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,10
DAS,SUN,E,E05,曲芒髮草,SP32,25,50,50,18.125,42.5,37.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,24.375,-5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,17
DAS,SUN,E,E10,曲芒髮草,SP32,25,50,50,14.75,41,32.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,26.25,-8.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,15
DAS,SUN,N,N05,曲芒髮草,SP32,5,50,25,3.725,35,12.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,31.275,-22.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,13
DAS,SUN,N,N10,曲芒髮草,SP32,25,25,50,21.875,21.75,35,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-0.125,13.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
DAS,SUN,S,S05,曲芒髮草,SP32,5,25,50,2.285,18.75,20,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,16.465,1.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,15
DAS,SUN,S,S10,曲芒髮草,SP32,0,5,25,0,3.7,12.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,3.7,8.8,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,16
DAS,SUN,W,W05,曲芒髮草,SP32,50,25,50,39,17.25,32.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-21.75,15.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
DAS,SUN,W,W10,曲芒髮草,SP32,25,50,50,21.25,38.5,32,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,17.25,-6.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,6
DAS,YAT,E,E05,曲芒髮草,SP32,5,25,25,4.4,23,20,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,18.6,-3,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,14
DAS,YAT,E,E10,曲芒髮草,SP32,0,25,25,0,23.625,21.75,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,23.625,-1.875,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,15
DAS,YAT,N,N05,曲芒髮草,SP32,1,50,50,0.802,42.5,40,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,41.698,-2.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,19
DAS,YAT,N,N10,曲芒髮草,SP32,0,50,50,0,36.5,35,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,36.5,-1.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,12
DAS,YAT,S,S05,曲芒髮草,SP32,5,25,0,4.55,21.45,0,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,16.9,-21.45,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,15
DAS,YAT,S,S10,曲芒髮草,SP32,5,5,5,4.525,4.6,3.75,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,0.0749999999999993,-0.85,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,19
DAS,YAT,W,W05,曲芒髮草,SP32,1,25,50,0.78,17.25,35,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,16.47,17.75,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,13
DAS,YAT,W,W10,曲芒髮草,SP32,1,25,50,0.473,4.5,20,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,4.027,15.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,9
SYU,DSH,E,E05,曲芒髮草,SP32,50,50,50,40.75,42,45,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,1.25,3,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,11
SYU,DSH,E,E10,曲芒髮草,SP32,50,50,50,42,42,41.4,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,0,-0.600000000000001,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,DSH,N,N05,曲芒髮草,SP32,25,50,25,18.75,38.75,21.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,20,-17.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,12
SYU,DSH,N,N10,曲芒髮草,SP32,25,25,50,19.75,19.625,39,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-0.125,19.375,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,DSH,S,S05,曲芒髮草,SP32,25,50,50,18.125,27.65,30,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,9.525,2.35,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,7
SYU,DSH,S,S10,曲芒髮草,SP32,25,25,50,14.25,14.125,30,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-0.125,15.875,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,DSH,W,W05,曲芒髮草,SP32,25,50,50,15,30.7,33.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,15.7,2.8,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,14
SYU,DSH,W,W10,曲芒髮草,SP32,50,25,25,40,21.75,21.75,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-18.25,0,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,JNJ,E,E05,曲芒髮草,SP32,50,50,5,36.5,35.5,3.25,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-1,-32.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,JNJ,E,E10,曲芒髮草,SP32,50,50,50,37.5,35.95,35,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-1.55,-0.950000000000003,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,JNJ,N,N05,曲芒髮草,SP32,25,25,50,22.5,23.675,47.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,1.175,23.825,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,11
SYU,JNJ,N,N10,曲芒髮草,SP32,25,50,50,23,46,45,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,23,-1,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,1
SYU,JNJ,S,S05,曲芒髮草,SP32,25,50,25,14.25,31.5,15,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,17.25,-16.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,16
SYU,JNJ,S,S10,曲芒髮草,SP32,50,50,5,40.5,29.1,3,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,-11.4,-26.1,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,
SYU,JNJ,W,W05,曲芒髮草,SP32,50,50,50,39.7,42.5,42.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,2.8,0,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,11
SYU,JNJ,W,W10,曲芒髮草,SP32,50,50,25,42.1,42.5,21.25,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,0.399999999999999,-21.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,13
SYU,TSW,E,E05,曲芒髮草,SP32,25,50,50,20.125,39,38.75,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,18.875,-0.25,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,10
SYU,TSW,E,E10,曲芒髮草,SP32,25,50,50,17.335,31.35,31.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,14.015,0.149999999999999,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,6
SYU,TSW,N,N05,曲芒髮草,SP32,25,50,50,17.5775,36.5,43.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,18.9225,7,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,5
SYU,TSW,N,N10,曲芒髮草,SP32,25,25,50,22.25,23,45.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,0.75,22.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,7
SYU,TSW,S,S05,曲芒髮草,SP32,25,50,50,17.625,33.2,40,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,15.575,6.8,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,2
SYU,TSW,S,S10,曲芒髮草,SP32,25,50,50,15.75,30.35,32.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,14.6,2.15,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,4
SYU,TSW,W,W05,曲芒髮草,SP32,25,50,50,20.5,42,42.5,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,21.5,0.5,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,5
SYU,TSW,W,W10,曲芒髮草,SP32,0,50,50,0,40,42,27,Deschampsia flexuosa,27,2995,-12,98,103,104,109,519,788,823,869,2902,Deschampsia flexuosa,13.3,61.6,68.2,69.6,85.1,40,2,32,4281,Poaceae,禾本科,Deschampsia flexuosa (L.) Trin.,曲芒髮草,0,LC,原生,Deschampsia flexuosa (L.) Trin.,Deschampsia flexuosa,27,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,原生,200,3884,1,1,1,11
DAS,SUN,E,E05,水山野青茅,SP33,1,0,0,0.725,0,0,15,Calamagrostis filifolia,15,118,35,77,106,143.25,252,193,561,2293,3008,6774,Calamagrostis filifolia,0,42.4,67.7,111.6,242.5,-0.725,0,33,4285,Poaceae,禾本科,Deyeuxia suizanensis (Hayata) Ohwi,水山野青茅,1,NT,原生,Deyeuxia suizanensis (Hayata) Ohwi,Calamagrostis filifolia,15,禾莎,s,He,Hemicryptophytes,0,穎果,"",0,線形,全緣,特有,2250,3450,1,1,1,
DAS,SUN,N,N10,水山野青茅,SP33,0,0,1,0,0,0.7,15,Calamagrostis filifolia,15,118,35,77,106,143.25,252,193,561,2293,3008,6774,Calamagrostis filifolia,0,42.4,67.7,111.6,242.5,0,0.7,33,4285,Poaceae,禾本科,Deyeuxia suizanensis (Hayata) Ohwi,水山野青茅,1,NT,原生,Deyeuxia suizanensis (Hayata) Ohwi,Calamagrostis filifolia,15,禾莎,s,He,Hemicryptophytes,0,穎果,"",0,線形,全緣,特有,2250,3450,1,1,1,
DAS,SUN,S,S05,水山野青茅,SP33,25,0,0,11.425,0,0,15,Calamagrostis filifolia,15,118,35,77,106,143.25,252,193,561,2293,3008,6774,Calamagrostis filifolia,0,42.4,67.7,111.6,242.5,-11.425,0,33,4285,Poaceae,禾本科,Deyeuxia suizanensis (Hayata) Ohwi,水山野青茅,1,NT,原生,Deyeuxia suizanensis (Hayata) Ohwi,Calamagrostis filifolia,15,禾莎,s,He,Hemicryptophytes,0,穎果,"",0,線形,全緣,特有,2250,3450,1,1,1,
DAS,SUN,W,W10,水山野青茅,SP33,0,1,0,0,0.77,0,15,Calamagrostis filifolia,15,118,35,77,106,143.25,252,193,561,2293,3008,6774,Calamagrostis filifolia,0,42.4,67.7,111.6,242.5,0.77,-0.77,33,4285,Poaceae,禾本科,Deyeuxia suizanensis (Hayata) Ohwi,水山野青茅,1,NT,原生,Deyeuxia suizanensis (Hayata) Ohwi,Calamagrostis filifolia,15,禾莎,s,He,Hemicryptophytes,0,穎果,"",0,線形,全緣,特有,2250,3450,1,1,1,1
DAS,SEN,E,E05,臺灣披鹼草,SP34,1,1,0,0.75,0.76,0,34,Elymus formosanus,34,145,30,42,62,113,225,1907,2531,2742,2869,3658,Elymus formosanus,9.4,15.8,27.8,75.4,209.7,0.01,-0.76,34,4167,Poaceae,禾本科,Elymus formosanus (Honda) A. Love,臺灣披鹼草,1,LC,原生,Elymus formosanus (Honda) ?. L?ve,Elymus formosanus,34,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,特有,,,1,1,1,18
DAS,SEN,E,E10,臺灣披鹼草,SP34,0,5,0,0,3.9,0,34,Elymus formosanus,34,145,30,42,62,113,225,1907,2531,2742,2869,3658,Elymus formosanus,9.4,15.8,27.8,75.4,209.7,3.9,-3.9,34,4167,Poaceae,禾本科,Elymus formosanus (Honda) A. Love,臺灣披鹼草,1,LC,原生,Elymus formosanus (Honda) ?. L?ve,Elymus formosanus,34,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,特有,,,1,1,1,15
DAS,SUN,N,N05,臺灣披鹼草,SP34,1,1,1,0.745,0.7,0.5,34,Elymus formosanus,34,145,30,42,62,113,225,1907,2531,2742,2869,3658,Elymus formosanus,9.4,15.8,27.8,75.4,209.7,-0.045,-0.2,34,4167,Poaceae,禾本科,Elymus formosanus (Honda) A. Love,臺灣披鹼草,1,LC,原生,Elymus formosanus (Honda) ?. L?ve,Elymus formosanus,34,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,特有,,,1,1,1,
DAS,SUN,N,N10,臺灣披鹼草,SP34,1,0,0,0.875,0,0,34,Elymus formosanus,34,145,30,42,62,113,225,1907,2531,2742,2869,3658,Elymus formosanus,9.4,15.8,27.8,75.4,209.7,-0.875,0,34,4167,Poaceae,禾本科,Elymus formosanus (Honda) A. Love,臺灣披鹼草,1,LC,原生,Elymus formosanus (Honda) ?. L?ve,Elymus formosanus,34,禾莎,s,Ch,Chamaephytes,0,穎果,"",0,線形,全緣,特有,,,1,1,1,
